epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
133,121.315,0.56182,0.76698,0.66777,0.95517,0.90677,0.83333,0.91556,0.7585,0.41936,0.375,0.42274,0.30778,0.84496,0.74078,0.93283,1.14456,0.000577782,0.000577782,0.000577782
134,122.18,0.553,0.72706,0.69227,0.95682,0.90677,0.83333,0.91556,0.7585,0.41936,0.375,0.42274,0.30778,0.84496,0.74078,0.93283,1.14456,0.000569531,0.000569531,0.000569531
135,122.963,0.56531,0.53515,0.67628,0.98942,0.90677,0.83333,0.91556,0.7585,0.41936,0.375,0.42274,0.30778,0.84496,0.74078,0.93283,1.14456,0.000561279,0.000561279,0.000561279
136,123.769,0.59303,0.63839,0.69233,0.98546,0.8917,0.83333,0.91632,0.7714,0.38157,0.41667,0.41623,0.31119,0.80471,0.86071,0.90181,1.13981,0.000553027,0.000553027,0.000553027
137,124.566,0.53337,0.62239,0.63797,0.94232,0.8917,0.83333,0.91632,0.7714,0.38157,0.41667,0.41623,0.31119,0.80471,0.86071,0.90181,1.13981,0.000544776,0.000544776,0.000544776
138,125.371,0.53738,0.56183,0.62981,0.94735,0.8917,0.83333,0.91632,0.7714,0.38157,0.41667,0.41623,0.31119,0.80471,0.86071,0.90181,1.13981,0.000536524,0.000536524,0.000536524
139,126.143,0.58097,0.57442,0.65357,0.97788,0.8917,0.83333,0.91632,0.7714,0.38157,0.41667,0.41623,0.31119,0.80471,0.86071,0.90181,1.13981,0.000528272,0.000528272,0.000528272
140,126.953,0.55582,0.59042,0.67982,0.9224,0.90387,0.84453,0.91026,0.79777,0.40061,0.39583,0.42753,0.3198,0.75972,0.86297,0.83812,1.10246,0.000520021,0.000520021,0.000520021
141,128.1,0.54524,0.61969,0.65934,0.94694,0.90387,0.84453,0.91026,0.79777,0.40061,0.39583,0.42753,0.3198,0.75972,0.86297,0.83812,1.10246,0.000511769,0.000511769,0.000511769
142,129.225,0.5582,0.58111,0.63573,0.98304,0.90387,0.84453,0.91026,0.79777,0.40061,0.39583,0.42753,0.3198,0.75972,0.86297,0.83812,1.10246,0.000503517,0.000503517,0.000503517
143,130.314,0.6162,0.56455,0.65984,1.009,0.90387,0.84453,0.91026,0.79777,0.40061,0.39583,0.42753,0.3198,0.75972,0.86297,0.83812,1.10246,0.000495266,0.000495266,0.000495266
144,131.45,0.48105,0.50306,0.60756,0.93118,0.95337,0.87482,0.95161,0.79032,0.41574,0.41136,0.44469,0.31578,0.74998,0.81511,0.82106,1.07021,0.000487014,0.000487014,0.000487014
145,132.234,0.54502,0.55974,0.62087,0.95137,0.95337,0.87482,0.95161,0.79032,0.41574,0.41136,0.44469,0.31578,0.74998,0.81511,0.82106,1.07021,0.000478762,0.000478762,0.000478762
146,133.059,0.60653,0.73388,0.68277,0.96727,0.95337,0.87482,0.95161,0.79032,0.41574,0.41136,0.44469,0.31578,0.74998,0.81511,0.82106,1.07021,0.000470511,0.000470511,0.000470511
147,133.842,0.54672,0.58587,0.62689,0.93951,0.95337,0.87482,0.95161,0.79032,0.41574,0.41136,0.44469,0.31578,0.74998,0.81511,0.82106,1.07021,0.000462259,0.000462259,0.000462259
148,134.681,0.65419,0.54906,0.71638,1.03284,0.93662,0.84521,0.92768,0.78382,0.44792,0.35851,0.42477,0.31287,0.75589,0.7873,0.79441,1.08701,0.000454007,0.000454007,0.000454007
149,135.465,0.53638,0.42435,0.62614,0.96522,0.93662,0.84521,0.92768,0.78382,0.44792,0.35851,0.42477,0.31287,0.75589,0.7873,0.79441,1.08701,0.000445756,0.000445756,0.000445756
150,136.258,0.55388,0.66216,0.63448,0.9487,0.93662,0.84521,0.92768,0.78382,0.44792,0.35851,0.42477,0.31287,0.75589,0.7873,0.79441,1.08701,0.000437504,0.000437504,0.000437504
151,137.055,0.54952,0.51986,0.62127,0.97229,0.93662,0.84521,0.92768,0.78382,0.44792,0.35851,0.42477,0.31287,0.75589,0.7873,0.79441,1.08701,0.000429253,0.000429253,0.000429253
152,137.895,0.5739,0.60458,0.62847,0.98211,0.95293,0.8487,0.93537,0.79824,0.44351,0.375,0.43184,0.31647,0.72398,0.71823,0.7426,1.09591,0.000421001,0.000421001,0.000421001
153,138.979,0.48079,0.48523,0.57825,0.95674,0.95293,0.8487,0.93537,0.79824,0.44351,0.375,0.43184,0.31647,0.72398,0.71823,0.7426,1.09591,0.000412749,0.000412749,0.000412749
154,140.061,0.54427,0.57458,0.63395,0.98625,0.95293,0.8487,0.93537,0.79824,0.44351,0.375,0.43184,0.31647,0.72398,0.71823,0.7426,1.09591,0.000404498,0.000404498,0.000404498
155,141.138,0.60774,0.56047,0.66203,1.0138,0.95293,0.8487,0.93537,0.79824,0.44351,0.375,0.43184,0.31647,0.72398,0.71823,0.7426,1.09591,0.000396246,0.000396246,0.000396246
156,142.324,0.56221,0.69721,0.62392,0.94745,0.92459,0.85417,0.92328,0.80815,0.46739,0.375,0.44438,0.31621,0.64414,0.67882,0.7297,1.04537,0.000387994,0.000387994,0.000387994
157,143.45,0.57725,0.5553,0.64781,1.0154,0.92459,0.85417,0.92328,0.80815,0.46739,0.375,0.44438,0.31621,0.64414,0.67882,0.7297,1.04537,0.000379743,0.000379743,0.000379743
158,144.559,0.51247,0.47359,0.5719,0.9182,0.92459,0.85417,0.92328,0.80815,0.46739,0.375,0.44438,0.31621,0.64414,0.67882,0.7297,1.04537,0.000371491,0.000371491,0.000371491
159,145.708,0.53686,0.49088,0.60089,0.9762,0.92459,0.85417,0.92328,0.80815,0.46739,0.375,0.44438,0.31621,0.64414,0.67882,0.7297,1.04537,0.000363239,0.000363239,0.000363239
160,146.877,0.49017,0.44946,0.59745,0.93466,0.8714,0.89583,0.93051,0.81569,0.43106,0.41667,0.45898,0.32947,0.63226,0.64009,0.70945,1.03092,0.000354988,0.000354988,0.000354988
161,148.004,0.58884,0.5068,0.62052,1.03118,0.8714,0.89583,0.93051,0.81569,0.43106,0.41667,0.45898,0.32947,0.63226,0.64009,0.70945,1.03092,0.000346736,0.000346736,0.000346736
162,149.131,0.60254,0.44376,0.64594,1.01524,0.8714,0.89583,0.93051,0.81569,0.43106,0.41667,0.45898,0.32947,0.63226,0.64009,0.70945,1.03092,0.000338484,0.000338484,0.000338484
163,150.207,0.51426,0.45268,0.58901,0.9161,0.8714,0.89583,0.93051,0.81569,0.43106,0.41667,0.45898,0.32947,0.63226,0.64009,0.70945,1.03092,0.000330233,0.000330233,0.000330233
164,151.311,0.42997,0.52933,0.55973,0.9396,0.91788,0.88797,0.93559,0.8167,0.47508,0.41667,0.46099,0.34957,0.60509,0.59159,0.7081,1.00462,0.000321981,0.000321981,0.000321981
165,152.394,0.50568,0.44585,0.60604,0.98895,0.91788,0.88797,0.93559,0.8167,0.47508,0.41667,0.46099,0.34957,0.60509,0.59159,0.7081,1.00462,0.000313729,0.000313729,0.000313729
166,153.545,0.55855,0.45947,0.63887,1.01219,0.91788,0.88797,0.93559,0.8167,0.47508,0.41667,0.46099,0.34957,0.60509,0.59159,0.7081,1.00462,0.000305478,0.000305478,0.000305478
167,154.632,0.52492,0.60335,0.6348,0.96386,0.91788,0.88797,0.93559,0.8167,0.47508,0.41667,0.46099,0.34957,0.60509,0.59159,0.7081,1.00462,0.000297226,0.000297226,0.000297226
168,155.745,0.46443,0.57838,0.58522,0.92072,0.91612,0.875,0.93027,0.84616,0.45422,0.39583,0.45761,0.34156,0.62508,0.5537,0.72486,1.01314,0.000288974,0.000288974,0.000288974
169,156.898,0.48768,0.46961,0.58311,0.96664,0.91612,0.875,0.93027,0.84616,0.45422,0.39583,0.45761,0.34156,0.62508,0.5537,0.72486,1.01314,0.000280723,0.000280723,0.000280723
170,158.022,0.45147,0.47351,0.56839,0.9054,0.91612,0.875,0.93027,0.84616,0.45422,0.39583,0.45761,0.34156,0.62508,0.5537,0.72486,1.01314,0.000272471,0.000272471,0.000272471
171,159.108,0.53769,0.52815,0.6227,0.9555,0.91612,0.875,0.93027,0.84616,0.45422,0.39583,0.45761,0.34156,0.62508,0.5537,0.72486,1.01314,0.00026422,0.00026422,0.00026422
172,160.214,0.49504,0.48056,0.59165,0.90076,0.91302,0.87325,0.92699,0.85517,0.47144,0.39583,0.45465,0.3377,0.63876,0.51746,0.73656,1.02643,0.000255968,0.000255968,0.000255968
173,161.324,0.49621,0.57027,0.57293,0.90931,0.91302,0.87325,0.92699,0.85517,0.47144,0.39583,0.45465,0.3377,0.63876,0.51746,0.73656,1.02643,0.000247716,0.000247716,0.000247716
174,162.491,0.45119,0.50921,0.56393,0.92476,0.91302,0.87325,0.92699,0.85517,0.47144,0.39583,0.45465,0.3377,0.63876,0.51746,0.73656,1.02643,0.000239465,0.000239465,0.000239465
175,163.703,0.45621,0.41074,0.55729,0.92295,0.91302,0.87325,0.92699,0.85517,0.47144,0.39583,0.45465,0.3377,0.63876,0.51746,0.73656,1.02643,0.000231213,0.000231213,0.000231213
176,164.913,0.52193,0.50301,0.58882,0.94558,0.91757,0.8503,0.92802,0.85373,0.47246,0.375,0.45536,0.33017,0.63857,0.4818,0.72785,1.03135,0.000222961,0.000222961,0.000222961
177,165.761,0.52764,0.59942,0.61739,0.95869,0.91757,0.8503,0.92802,0.85373,0.47246,0.375,0.45536,0.33017,0.63857,0.4818,0.72785,1.03135,0.00021471,0.00021471,0.00021471
178,166.616,0.53255,0.55187,0.59093,0.97977,0.91757,0.8503,0.92802,0.85373,0.47246,0.375,0.45536,0.33017,0.63857,0.4818,0.72785,1.03135,0.000206458,0.000206458,0.000206458
179,167.415,0.46576,0.48606,0.58613,0.9751,0.91757,0.8503,0.92802,0.85373,0.47246,0.375,0.45536,0.33017,0.63857,0.4818,0.72785,1.03135,0.000198206,0.000198206,0.000198206
180,168.279,0.53139,0.42264,0.63667,1.01125,0.9466,0.87297,0.95514,0.86243,0.47462,0.38979,0.45786,0.3312,0.61308,0.45888,0.6902,1.02846,0.000189955,0.000189955,0.000189955
181,169.414,0.50439,0.49366,0.60658,0.96864,0.9466,0.87297,0.95514,0.86243,0.47462,0.38979,0.45786,0.3312,0.61308,0.45888,0.6902,1.02846,0.000181703,0.000181703,0.000181703
182,170.502,0.46256,0.36886,0.57698,0.96656,0.9466,0.87297,0.95514,0.86243,0.47462,0.38979,0.45786,0.3312,0.61308,0.45888,0.6902,1.02846,0.000173451,0.000173451,0.000173451
183,171.612,0.49703,0.54664,0.57634,0.94424,0.9466,0.87297,0.95514,0.86243,0.47462,0.38979,0.45786,0.3312,0.61308,0.45888,0.6902,1.02846,0.0001652,0.0001652,0.0001652
184,172.795,0.52179,0.50713,0.60281,0.95518,0.94652,0.8732,0.9565,0.84965,0.47481,0.39287,0.45687,0.33041,0.59648,0.43425,0.69128,1.00793,0.000156948,0.000156948,0.000156948
185,173.615,0.44048,0.54216,0.58099,0.90872,0.94652,0.8732,0.9565,0.84965,0.47481,0.39287,0.45687,0.33041,0.59648,0.43425,0.69128,1.00793,0.000148696,0.000148696,0.000148696
186,174.41,0.46594,0.46043,0.56799,0.92253,0.94652,0.8732,0.9565,0.84965,0.47481,0.39287,0.45687,0.33041,0.59648,0.43425,0.69128,1.00793,0.000140445,0.000140445,0.000140445
187,175.195,0.49231,0.61336,0.57762,0.96005,0.94652,0.8732,0.9565,0.84965,0.47481,0.39287,0.45687,0.33041,0.59648,0.43425,0.69128,1.00793,0.000132193,0.000132193,0.000132193
188,176.025,0.46424,0.43778,0.58296,0.95526,0.94754,0.87354,0.95705,0.84716,0.45419,0.41322,0.45758,0.33644,0.58449,0.42352,0.68127,0.99041,0.000123941,0.000123941,0.000123941
189,176.843,0.44989,0.54575,0.56024,0.92968,0.94754,0.87354,0.95705,0.84716,0.45419,0.41322,0.45758,0.33644,0.58449,0.42352,0.68127,0.99041,0.00011569,0.00011569,0.00011569
190,177.638,0.46554,0.45594,0.55663,0.95094,0.94754,0.87354,0.95705,0.84716,0.45419,0.41322,0.45758,0.33644,0.58449,0.42352,0.68127,0.99041,0.000107438,0.000107438,0.000107438
191,179.066,0.44134,0.315,0.73647,0.88157,0.94754,0.87354,0.95705,0.84716,0.45419,0.41322,0.45758,0.33644,0.58449,0.42352,0.68127,0.99041,9.91865e-05,9.91865e-05,9.91865e-05
192,180.016,0.43789,0.38756,0.74747,0.91945,0.94895,0.87424,0.95636,0.84692,0.45413,0.4127,0.45788,0.34264,0.58803,0.41655,0.68882,0.99528,9.09349e-05,9.09349e-05,9.09349e-05
193,180.844,0.35902,0.26334,0.63736,0.91054,0.94895,0.87424,0.95636,0.84692,0.45413,0.4127,0.45788,0.34264,0.58803,0.41655,0.68882,0.99528,8.26832e-05,8.26832e-05,8.26832e-05
194,181.679,0.38975,0.45553,0.64697,0.91021,0.94895,0.87424,0.95636,0.84692,0.45413,0.4127,0.45788,0.34264,0.58803,0.41655,0.68882,0.99528,7.44316e-05,7.44316e-05,7.44316e-05
195,182.499,0.40986,0.31845,0.65691,0.87727,0.94895,0.87424,0.95636,0.84692,0.45413,0.4127,0.45788,0.34264,0.58803,0.41655,0.68882,0.99528,6.61799e-05,6.61799e-05,6.61799e-05
196,183.316,0.42037,0.26389,0.68421,0.9682,0.95071,0.87344,0.95139,0.84467,0.43943,0.39583,0.45268,0.33811,0.59673,0.42224,0.70369,1.00967,5.79283e-05,5.79283e-05,5.79283e-05
197,184.186,0.44999,0.45742,0.7418,0.94675,0.95071,0.87344,0.95139,0.84467,0.43943,0.39583,0.45268,0.33811,0.59673,0.42224,0.70369,1.00967,4.96766e-05,4.96766e-05,4.96766e-05
198,184.949,0.39914,0.38586,0.6784,0.96945,0.95071,0.87344,0.95139,0.84467,0.43943,0.39583,0.45268,0.33811,0.59673,0.42224,0.70369,1.00967,4.1425e-05,4.1425e-05,4.1425e-05
199,185.704,0.40177,0.33425,0.65471,0.96661,0.95071,0.87344,0.95139,0.84467,0.43943,0.39583,0.45268,0.33811,0.59673,0.42224,0.70369,1.00967,3.31733e-05,3.31733e-05,3.31733e-05
200,186.489,0.35822,0.27902,0.68124,0.90185,0.95345,0.87166,0.93735,0.83779,0.47089,0.375,0.43673,0.32608,0.61355,0.449,0.71569,1.03143,2.49217e-05,2.49217e-05,2.49217e-05
